,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,0
0,0.725845045545921,0.34856050534578575,0.9125877353324696,-0.568737926885969,-1.0977121899632811,-0.2615077400646511,0.056593034204343695,1.9330560553908913,-0.0946642311285619,1.5350338353773454,-0.04595865897351716,-1.6947479649816777,1.2138366396710798,-0.06049855302187972,-1.100579760552507,0.259559927808595,-0.6654124103317839,1.6218535826972567,-0.3252131824298585,-0.6061931684897934,-0.5833803390477137,1.8146123945902966,-0.014288458854571239,-1.7217947868329218,-0.6852573100763405,-0.34310317866538753,1.1186103106914993,-0.5132121346911965,-2.122558051644919,-1.6431981121318637,-13.057409499015108
1,2.0108427313502446,0.9282055818569884,0.040903877689952725,-0.5359755774162526,-0.13903032105071345,2.0180446928258338,-1.9636880814560587,-1.0952973808542488,0.5989070675252324,-2.1219196090632275,1.1242735009009706,-0.4458829337257601,-1.8086107945747687,-0.5662341941409216,0.6525892490048525,-0.27249277631127,-1.4673129133175287,1.1029627997113256,0.6980692025845634,0.39315884681938423,0.6336491646912834,0.37158848310108145,1.3418197512137813,-0.8982152518900025,0.15835177467411235,-2.6724146985229233,1.8836325745598415,0.44465318388838154,-0.6412704494282337,0.6676219293303554,634.4928759839438
2,0.09947825700317113,-0.24971627823898543,0.9999775041468536,0.12209429045033157,0.762377766058679,1.5713380854851977,-0.3174212964268855,-0.759504039194209,-0.19227191108181552,0.8175706233967727,0.021331482907210122,0.8588642354672453,1.0116196042859726,2.118210059190824,-0.06323151541927251,-1.2750050071166958,0.2431429214809268,0.548419318715145,-1.3067613632160384,-0.08404734170263302,-1.4540384642016526,0.14355673104728686,-0.4922133413308043,-0.6387016005092537,1.0382317133634247,0.4108598113738013,-0.5937421846148361,-0.05666377776466941,-1.8246003508181179,0.03282750051997274,280.2008489995667
3,0.39182530254668096,0.5277320141150411,1.2006414120014737,1.2013857823007623,0.7762210391945127,1.5632800221162013,-1.2875526204829584,-0.5014910893268804,1.537002803216724,-1.8922154481180948,1.1283738234863177,0.013500070935697073,-0.2548580543881445,0.3793561331579736,-1.4464632037970186,-1.2392460797736375,0.3818183537948732,-1.2485531661322298,0.493144943837304,0.7462984802358199,0.3267761634101587,-1.0998147583134708,0.7284743530987497,-0.40279192298888017,1.367410660451734,-0.3239303766563075,-0.6820254373156399,-2.6182902703543314,-0.8669524070700706,0.5406216087901303,-159.2332920931633
4,0.36385780797723805,-0.0007661348840581326,0.46540748413988103,-0.4166872801256694,-1.8288507010613748,-0.8472779158454788,-1.282233627879358,-0.13862042318496262,-1.0307357564764115,0.5229799887066525,-1.672846050756389,-0.28100149916920825,1.196163473481503,0.08162007826579241,0.169955552941159,1.1413364784898214,1.2961777659550033,-0.0481289039942331,-1.3354279893623129,2.1015708007445375,-0.28763534564112664,0.4942813481494094,-1.408044217170143,-1.5794213138577196,0.7392331936215912,-0.5932961105403111,-1.3034132882002847,1.2392622483110787,1.0897308959955498,-1.2247470565006082,-184.16423652022286
5,-2.119256591643098,-0.28197020923637034,0.28082220971914923,-1.3485328954832765,-1.1497634292323045,0.8519807558880257,0.36386321829179535,0.7193004741980588,-1.3036116662295167,1.3980774711470956,2.3471735604576156,-0.7224239457226505,1.678921259753031,-0.3895691221630365,0.6248680816653043,0.4954420865961894,0.915019280825052,-0.8831361963766037,0.49720806616294494,1.0546364761686944,0.03377120891305018,0.36548084023694716,1.1366244711335036,-1.001278749716581,-0.3864375353929145,-0.22153882818944515,1.6667466458279183,-0.5772204336080485,2.0620504736334833,2.168250036525834,421.23459921089074
6,-0.8156966093722963,-1.9816132112236142,1.668610967083393,0.3356933411483579,-2.1508484917084187,2.1682970657088405,-2.0242734335597135,0.7207547496095175,-0.3594010674158818,1.0380608082541671,0.19177826537800108,-1.5488007785855913,-0.020636320330436338,0.23707568755254096,0.3304058337191867,0.3021995005800223,-0.4604165720562736,0.0671697079157116,-0.528298610226365,1.4228672233919377,-0.7781067039868609,-0.2628470605389474,-0.4792766535720504,-0.9413256462773438,-0.9708322036118356,0.8690067131672425,-0.2533066876506957,-1.1903896184431406,-0.0759319739328972,0.5049453218351426,-123.79116764986205
7,0.363748682259367,-0.18561487087142423,-0.6791035408973891,2.493791737062548,-0.44425521257221545,1.4856764352210245,-0.03402456170085678,0.10101087226337298,0.4533534585541262,-0.44066294974237985,0.04349737506499428,-1.2465897166646767,-0.22301594063140842,0.022488293658159516,-0.9782347357632524,1.2024264510702853,-0.15190681138968734,1.4693680232415784,-0.15582885762845827,-1.2778692140611816,0.15322035513102497,-0.9971459031860022,-0.08549515026546232,0.2602994212528108,-1.4260987098767743,-0.9889970667298575,-1.0805621551757223,-1.2170943798127714,0.17284160476529994,0.2724624220142065,-238.39054302287587
8,-0.09347484899941952,-0.09096889615773238,-1.3989101020461936,-0.6623199729210975,-0.7849938362600932,0.8490803709093517,1.1495308974212486,-0.8472919275865768,0.3788766516887675,-0.061940580909929724,1.5184480024933478,0.21077151373847663,-0.48909134709138385,0.5400504510696013,0.5863840312794256,-1.4224060067440036,-0.45406321620703627,-0.895932415912434,-1.1110488942020311,0.5587340866752335,0.5699572955168879,0.4024667825165683,-1.3997935338075647,0.8903922995936058,-1.6159282333234128,-0.030524423327988312,0.4576547098571885,-0.714315689512352,-0.41449260411149386,2.2675529659316185,-59.72766316364097
9,-0.5513654926274559,-0.3415301585750986,-1.566623565536122,2.2487522102354363,-0.40664525892066683,-1.2967714906797085,1.138807537877531,1.2168969207877305,0.3124275205473929,0.26934001665695906,1.4465367069593007,0.740396084253075,2.819044636638601,0.5661111297739665,1.179115132255349,-0.16724844092750485,0.8291499085735229,-0.7775870878133918,0.4606037080198891,0.1896728830719036,-1.1679627882654764,-0.41336334835875166,-0.6740106461159032,0.31280234449533617,1.112069212863627,-0.626491400186261,0.5401971862392266,1.1739757819191656,0.44515303729387634,0.4060581245868916,229.81054701673364
10,-0.7651161641262525,0.19895870102796523,2.121037509932414,-0.6522440310075551,-0.6823259950838602,0.7128955686383586,-0.5426522592270467,0.10313117561370498,1.3455036894184582,0.6214971587745755,0.6289541911643202,2.344079546488956,0.9544064704879374,-0.19575013479121034,0.8480168534626367,0.22441405897596486,0.6709672661022266,1.153703195926515,-0.19765454402827107,0.7406349154239428,-0.5619779555865003,1.6430607768905585,2.0157885617632245,-0.2580213012866864,-0.8961283555072282,-0.45608346407378497,1.849765183379086,-0.30622095678233374,-0.4717671976309738,0.9424832582723305,964.1873188101897
